provider_name,dba_name,holding_company_name,holding_company_final,State,technology_code,Consumer,max_advertised_downstream_speed_mbps,max_advertised_upstream_speed_mbps,zip_code,connection_type,hso_provider,Price
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,0,0,6376,DSL,frontier,49.99
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,0,0,6377,DSL,frontier,49.99
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,940,880,6378,Fiber,frontier,59.99
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,940,880,6379,Fiber,frontier,59.99
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,940,880,6380,Fiber,frontier,59.99
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,940,880,6382,Fiber,frontier,59.99
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,0,0,6383,DSL,frontier,49.99
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,0,0,6384,DSL,frontier,49.99
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,940,880,6385,Fiber,frontier,59.99
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,0,0,6387,DSL,frontier,49.99
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,0,0,6388,DSL,frontier,49.99
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,0,0,6389,DSL,frontier,49.99
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,940,880,6401,Fiber,frontier,59.99
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,0,0,6403,DSL,frontier,49.99
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,940,880,6405,Fiber,frontier,59.99
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,940,880,6410,Fiber,frontier,59.99
Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,,,1,0,0,6412,DSL,frontier,49.99
