provider_name,dba_name,holding_company_name,holding_company_final,State,technology_code,Consumer,max_advertised_downstream_speed_mbps,max_advertised_upstream_speed_mbps,zip_code,connection_type,hso_provider,Price
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35213,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35212,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35756,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36105,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35057,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35077,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36272,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35652,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36110,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36078,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35960,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36610,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35043,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35228,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36587,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35064,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36104,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36206,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35453,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35504,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36613,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35750,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35051,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35501,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35058,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35204,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36527,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36111,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35207,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35653,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35634,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36744,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36545,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35773,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35954,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36083,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35179,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36877,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36401,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36853,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35079,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35761,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35044,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36022,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35951,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35578,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36874,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36264,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36544,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36274,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35085,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36522,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35128,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36079,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35096,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36551,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35125,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36310,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35223,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35127,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35221,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36611,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36604,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35660,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35203,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35759,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35218,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35224,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35476,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35133,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35907,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35143,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35234,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36856,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35222,,earthlink,
