provider_name,dba_name,holding_company_name,holding_company_final,State,technology_code,Consumer,max_advertised_downstream_speed_mbps,max_advertised_upstream_speed_mbps,zip_code,connection_type,hso_provider,Price
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23127,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23128,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23140,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23141,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23149,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23156,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23168,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23181,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23183,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23184,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23185,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23188,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23219,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23320,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23321,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23322,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23323,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23324,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23325,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23327,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23430,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23434,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23435,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23451,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23452,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23453,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23454,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23455,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23456,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23457,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23458,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23459,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23460,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23461,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23462,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23463,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23464,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23501,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23502,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23503,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23504,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23505,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23507,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23508,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23509,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23510,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23511,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23513,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23515,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23517,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23518,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23521,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23523,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23529,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23551,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23601,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23602,,cox,
Cox Communications,Cox Communications,"Cox Communications, Inc.","Cox Communications, Inc.",,,1,,,23603,,cox,
